"visit_date","condition","time_spent_homepage_sec","clicked_article","clicked_like","clicked_share"
2018-01-09,"A2",59.3136580288857,0,0,0
2018-01-09,"A2",59.6272221945789,0,0,0
2018-01-09,"A2",59.5351213689144,0,1,0
2018-01-09,"A2",59.5081926736659,0,0,0
2018-01-09,"A2",58.1887371510205,1,0,0
2018-01-09,"A2",58.1510705597996,0,0,0
2018-01-09,"A2",57.467402623614,0,0,0
2018-01-09,"A2",58.0954272681307,1,0,0
2018-01-09,"A2",58.108603573544,0,0,0
2018-01-09,"A2",58.383926781892,1,0,0
2018-01-09,"A2",57.880887784465,1,0,0
2018-01-09,"A2",59.6942702987683,1,0,0
2018-01-09,"A2",59.5814766063675,1,0,0
2018-01-09,"A2",60.0251125947605,0,0,0
2018-01-09,"A2",59.7958365124572,1,1,0
2018-01-09,"A2",57.5837769395624,1,0,0
2018-01-09,"A2",58.2963038248715,1,0,0
2018-01-09,"A2",59.7625673960341,1,0,0
2018-01-09,"A2",58.0871183335114,1,0,0
2018-01-09,"A2",59.7681729287602,0,0,0
2018-01-09,"A2",58.9082258275595,0,0,0
2018-01-09,"A2",60.3100287617067,0,0,0
2018-01-09,"A2",57.8311676454459,1,0,0
2018-01-09,"A2",58.8589390252954,1,0,0
2018-01-09,"A2",57.8392571497532,0,0,0
2018-01-09,"A2",59.0489964610901,1,0,0
2018-01-09,"A2",57.1837680844409,1,1,0
2018-01-09,"A2",59.4460849133762,0,0,0
2018-01-09,"A2",58.6867612395599,1,0,0
2018-01-09,"A2",58.8147320642362,1,0,0
2018-01-09,"A2",58.5888819974979,1,0,0
2018-01-09,"A2",59.9018116270852,1,0,0
2018-01-09,"A2",59.1171198441048,0,0,0
2018-01-09,"A2",58.6340716366532,1,0,0
2018-01-09,"A2",58.0071383050314,0,1,0
2018-01-09,"A2",58.9488372316568,1,1,0
2018-01-09,"A2",56.4476019234457,0,0,0
2018-01-09,"A2",58.8116221366111,0,0,0
2018-01-09,"A2",59.0556420753657,0,0,0
2018-01-09,"A2",60.9466188193012,1,0,0
2018-01-09,"A2",58.8134117320299,0,0,0
2018-01-09,"A2",58.4568396781962,1,0,0
2018-01-09,"A2",60.6047339483713,0,1,0
2018-01-09,"A2",57.6807898980032,0,0,0
2018-01-09,"A2",59.3448366930163,1,0,0
2018-01-09,"A2",59.3328594902458,0,0,0
2018-01-09,"A2",59.9491835221343,0,0,0
2018-01-09,"A2",58.4391646364409,1,0,0
2018-01-09,"A2",59.4100492456516,0,0,0
2018-01-09,"A2",59.4179272714874,1,0,0
2018-01-09,"A2",58.0002015930542,1,1,0
2018-01-09,"A2",57.3111992603296,0,0,0
2018-01-09,"A2",58.2458485309154,1,1,1
2018-01-09,"A2",58.9585825493902,0,1,0
2018-01-09,"A2",59.169143453695,1,1,0
2018-01-09,"A2",59.661609578787,0,0,0
2018-01-09,"A2",59.5270526536107,1,0,0
2018-01-09,"A2",56.6005664190414,0,1,0
2018-01-09,"A2",59.500701381311,1,0,0
2018-01-09,"A2",60.4954405789729,1,0,0
2018-01-09,"A2",58.3485141551672,1,0,0
2018-01-09,"A2",58.5500426318849,1,1,0
2018-01-09,"A2",58.7883419760921,0,0,0
2018-01-09,"A2",58.1107784537754,0,0,0
2018-01-09,"A2",58.3989595883703,0,0,0
2018-01-09,"A2",59.7231815728779,0,1,0
2018-01-09,"A2",58.0120744770868,0,0,0
2018-01-09,"A2",58.5260563720445,1,0,0
2018-01-09,"A2",60.5224762683944,0,0,0
2018-01-09,"A2",58.7730166971876,1,0,0
2018-01-09,"A2",58.0251758105852,1,0,0
2018-01-09,"A2",56.4015902926151,1,1,1
2018-01-09,"A2",59.0844401203426,0,0,0
2018-01-09,"A2",59.5054134538424,0,0,0
2018-01-09,"A2",59.0727155806202,0,0,0
2018-01-09,"A2",59.6406803790494,1,1,0
2018-01-09,"A2",58.9629027702087,0,0,1
2018-01-09,"A2",59.4721549313231,1,0,0
2018-01-09,"A2",58.8193717236565,0,0,0
2018-01-09,"A2",59.8844867788055,1,0,0
2018-01-09,"A2",58.8860947125754,1,1,0
2018-01-09,"A2",56.5243363244222,1,0,1
2018-01-09,"A2",59.1096086314665,0,0,0
2018-01-09,"A2",59.8050153526796,1,0,0
2018-01-09,"A2",59.8504200968698,1,1,0
2018-01-09,"A2",59.6967677388569,1,0,0
2018-01-09,"A2",58.1128480733873,1,0,0
2018-01-09,"A2",58.9424789635568,1,0,0
2018-01-09,"A2",59.5609846922774,1,0,0
2018-01-09,"A2",58.060579966288,1,0,0
2018-01-09,"A2",59.8849915725929,0,0,0
2018-01-09,"A2",58.886998299062,1,0,0
2018-01-09,"A2",59.0093577757465,0,0,0
2018-01-09,"A2",59.3820994543788,1,0,0
2018-01-09,"A2",58.2443931915669,0,0,0
2018-01-09,"A2",58.863385272568,0,0,0
2018-01-09,"A2",58.8431066088299,0,0,0
2018-01-09,"A2",59.2125352089291,1,0,0
2018-01-09,"A2",58.3290031105045,0,0,0
2018-01-09,"A2",58.8462050572233,0,1,0
2018-01-09,"A2",57.5958745010034,1,0,1
2018-01-09,"A2",59.7745636423439,0,0,0
2018-01-09,"A2",57.9841976597604,0,1,0
2018-01-09,"A2",57.4769385139114,1,1,0
2018-01-09,"A2",59.0755684380142,0,0,0
2018-01-09,"A2",58.9795831868337,0,0,0
2018-01-09,"A2",58.087685694479,1,0,0
2018-01-09,"A2",59.6316801172069,0,0,0
2018-01-09,"A2",60.017702308433,1,0,0
2018-01-09,"A2",57.7688149913401,0,1,0
2018-01-09,"A2",58.9536984785055,1,0,0
2018-01-09,"A2",57.4752131137874,1,0,0
2018-01-09,"A2",58.8724699105236,1,0,0
2018-01-09,"A2",59.0116682303625,1,0,0
2018-01-09,"A2",58.6438326937804,1,0,1
2018-01-09,"A2",58.3466485776513,1,0,0
2018-01-09,"A2",58.4020542078705,1,0,0
2018-01-09,"A2",59.366614354401,0,0,0
2018-01-09,"A2",58.729129362223,1,0,0
2018-01-09,"A2",59.2551815397835,0,0,0
2018-01-09,"A2",58.0909771153651,0,1,0
2018-01-09,"A2",58.6631957365055,1,0,0
2018-01-09,"A2",61.1092795896644,0,0,0
2018-01-09,"A2",59.5939908369139,0,0,0
2018-01-09,"A2",59.91314400059,1,0,0
2018-01-09,"A2",59.2347742906408,1,0,0
2018-01-09,"A2",57.9962454395319,0,0,0
2018-01-09,"A2",57.7569037174468,0,0,0
2018-01-09,"A2",58.4608970399495,1,0,0
2018-01-09,"A2",58.4725993168743,1,0,0
2018-01-09,"A2",58.0147750839359,1,0,0
2018-01-09,"A2",58.640591142944,1,0,0
2018-01-09,"A2",58.0551454592548,0,0,0
2018-01-09,"A2",58.9796289322783,0,0,0
2018-01-09,"A2",59.2295691193282,0,0,0
2018-01-09,"A2",57.9835093867577,1,1,0
2018-01-09,"A2",59.2300791989032,1,0,0
2018-01-09,"A2",58.9732987959147,0,0,0
2018-01-09,"A2",59.1835077389766,0,0,0
2018-01-09,"A2",60.0680522369682,0,0,0
2018-01-09,"A2",59.5330812540486,0,0,0
2018-01-09,"A2",58.3711102013046,0,0,0
2018-01-09,"A2",58.4568647991456,0,0,0
2018-01-09,"A2",59.9504627407379,1,0,0
2018-01-09,"A2",58.8965668536466,0,1,0
2018-01-09,"A2",61.9439243408942,1,0,0
2018-01-09,"A2",58.2688042556128,0,0,0
2018-01-09,"A2",59.661634133875,1,1,0
2018-01-09,"A2",58.3988185483309,1,0,0
2018-01-09,"A2",57.6062469714398,1,0,0
2018-01-09,"A2",60.090162012714,0,0,0
2018-01-09,"A2",57.7984348377037,0,1,0
2018-01-09,"A2",57.6208357708496,0,0,0
2018-01-09,"A2",58.2468687096859,1,0,0
2018-01-09,"A2",60.279223955022,1,0,0
2018-01-09,"A2",59.1091754066754,0,0,0
2018-01-09,"A2",57.4555862906361,0,0,1
2018-01-09,"A2",57.9944219757851,0,0,0
2018-01-09,"A2",60.8320572193396,0,0,1
2018-01-09,"A2",58.3039503955691,1,0,0
2018-01-09,"A2",56.8219543316633,0,1,0
2018-01-09,"A2",59.3505687856476,0,0,0
2018-01-09,"A2",59.4407591233606,0,0,0
2018-01-09,"A2",60.2301924136651,1,0,0
2018-01-09,"A2",58.5037490570135,0,0,0
2018-01-09,"A2",59.6093350035858,0,1,0
2018-01-09,"A2",60.1687839490929,0,0,1
2018-01-09,"A2",57.7990061668841,1,0,0
2018-01-09,"A2",58.8741455127876,1,0,0
2018-01-09,"A2",58.8147185861332,0,0,0
2018-01-09,"A2",59.0549973530575,1,0,0
2018-01-09,"A2",58.1856632279317,0,0,0
2018-01-09,"A2",58.4667341896455,0,0,0
2018-01-09,"A2",60.1298524511207,1,0,0
2018-01-09,"A2",59.6019653668126,1,0,0
2018-01-09,"A2",56.9322614014993,0,0,1
2018-01-09,"A2",58.7358218086215,0,0,0
2018-01-09,"A2",58.7149026914102,1,1,0
2018-01-09,"A2",58.5216113674081,0,0,0
2018-01-09,"A2",58.4018442666172,0,0,0
2018-01-09,"A2",58.1418189059627,0,0,0
2018-01-09,"A2",58.1722757818003,0,0,0
2018-01-09,"A2",58.3026787779166,0,0,0
2018-01-09,"A2",56.6186704829999,1,0,0
2018-01-09,"A2",58.5839549749622,0,1,1
2018-01-09,"A2",57.8221756320758,1,0,0
2018-01-09,"A2",57.7292808852877,1,0,0
2018-01-09,"A2",60.2441502561375,1,0,0
2018-01-09,"A2",57.4850408455346,0,0,0
2018-01-09,"A2",59.1074246906339,1,0,0
2018-01-09,"A2",60.3118377149253,1,0,0
2018-01-09,"A2",57.3107825736202,0,0,0
2018-01-09,"A2",59.5970539567135,1,0,0
2018-01-09,"A2",58.4856268607837,1,0,0
2018-01-09,"A2",58.2123832087502,0,0,0
2018-01-09,"A2",57.7493273265377,1,0,0
2018-01-09,"A2",59.4424392614946,1,0,0
2018-01-09,"A2",60.0387679622029,0,0,0
2018-01-09,"A2",57.3921312247517,1,0,0
2018-01-09,"A2",59.9184165426119,0,0,0
2018-01-09,"A2",60.3583600742844,0,0,0
2018-01-09,"A2",59.914245094608,1,0,0
2018-01-09,"A2",57.6911997463956,0,0,0
2018-01-09,"A2",58.03185712884,0,1,0
2018-01-09,"A2",58.2500963840848,1,0,0
2018-01-09,"A2",59.4927523086968,1,0,0
2018-01-09,"A2",59.9891843240096,1,0,0
2018-01-09,"A2",59.0167651398767,0,0,0
2018-01-09,"A2",59.1956685037654,0,0,0
2018-01-09,"A2",58.8951294990181,1,0,0
2018-01-09,"A2",59.1662440264448,1,0,0
2018-01-09,"A2",56.7133050078583,0,0,0
2018-01-09,"A2",60.0249824632722,1,0,1
2018-01-09,"A2",58.9742442425405,1,1,0
2018-01-09,"A2",59.0658732798066,0,0,0
2018-01-09,"A2",59.1993434356806,1,0,0
2018-01-09,"A2",59.4017379592297,0,0,0
2018-01-09,"A2",59.26789836807,0,1,0
2018-01-09,"A2",60.2276982342741,0,0,0
2018-01-09,"A2",57.823186223838,1,0,0
2018-01-09,"A2",59.0082750756929,1,0,0
2018-01-09,"A2",58.5218362763578,0,0,0
2018-01-09,"A2",58.1446183284081,1,0,0
2018-01-09,"A2",58.1776312863937,1,1,0
2018-01-09,"A2",57.6124563907028,0,0,0
2018-01-09,"A2",58.6715573158269,1,0,0
2018-01-09,"A2",58.8801309062943,0,0,0
2018-01-09,"A2",58.7391086340907,1,0,0
2018-01-09,"A2",57.1265622304298,1,0,0
2018-01-09,"A2",59.6369697044128,0,1,0
2018-01-09,"A2",58.2195455530651,0,0,0
2018-01-09,"A2",58.0709269516325,0,0,0
2018-01-09,"A2",60.3561260299649,1,0,0
2018-01-09,"A2",60.6088110733338,1,0,0
2018-01-09,"A2",58.201234791933,1,1,0
2018-01-09,"A2",56.7451603246105,0,1,0
2018-01-09,"A2",59.7046355492443,0,0,0
2018-01-09,"A2",59.8629273317276,1,0,0
2018-01-09,"A2",60.1301443167355,1,0,1
2018-01-09,"A2",56.1100230148168,1,0,0
2018-01-09,"A2",57.2357720233359,0,0,0
2018-01-09,"A2",58.0018939204718,0,0,0
2018-01-09,"A2",59.3784520038716,0,0,0
2018-01-09,"A2",59.1325057367002,0,0,0
2018-01-09,"A2",58.3913142233493,1,0,0
2018-01-09,"A2",57.9407318841072,1,0,0
2018-01-09,"A2",58.5916404532095,1,1,0
2018-01-09,"A2",59.544220995863,0,0,1
2018-01-09,"A2",60.0776103533472,1,0,0
2018-01-09,"A2",56.3683876513784,0,1,0
2018-01-09,"A2",60.5688998281732,0,0,0
2018-01-09,"A2",58.493394479086,0,0,0
2018-01-09,"A2",58.5149610691068,1,0,0
2018-01-09,"A2",58.6438921871767,0,0,0
2018-01-09,"A2",60.3196312658779,0,0,0
2018-01-09,"A2",60.6030194615183,1,0,0
2018-01-09,"A2",57.6825747033423,0,0,0
2018-01-09,"A2",58.9812454494649,0,0,0
2018-01-09,"A2",58.012042916493,1,1,0
2018-01-09,"A2",56.9491365538426,1,0,0
2018-01-09,"A2",59.3209814415871,1,0,1
2018-01-09,"A2",60.3951955797056,1,0,0
2018-01-09,"A2",57.5339084878604,0,1,0
2018-01-09,"A2",59.8064475490122,0,0,0
2018-01-09,"A2",57.5912237693395,1,0,0
2018-01-09,"A2",58.0392444226529,1,0,0
2018-01-09,"A2",59.9726969565591,0,0,1
2018-01-09,"A2",60.1367261826668,1,0,0
2018-01-09,"A2",59.1838694390014,0,0,0
2018-01-09,"A2",59.3963689818478,1,1,0
2018-01-09,"A2",58.0432330822329,1,0,0
2018-01-09,"A2",59.7950287666503,0,0,0
2018-01-09,"A2",59.7024870176953,1,0,0
2018-01-09,"A2",58.6205894587655,1,0,0
2018-01-09,"A2",59.919019511541,1,0,0
2018-01-09,"A2",57.8813310885969,0,0,1
2018-01-09,"A2",59.2153859054549,0,0,0
2018-01-09,"A2",57.9679216811112,0,0,0
2018-01-09,"A2",60.967756493228,0,0,1
2018-01-09,"A2",59.5834098959508,0,0,0
2018-01-09,"A2",58.4862075632836,0,1,0
2018-01-09,"A2",58.3304537086608,0,0,1
2018-01-09,"A2",58.3785702493423,1,0,0
2018-01-09,"A2",59.1360256321713,1,0,0
2018-01-09,"A2",59.7624953102589,1,0,0
2018-01-09,"A2",61.4456621829267,0,0,0
2018-01-09,"A2",59.9823145467742,0,1,0
2018-01-09,"A2",58.7838045066906,0,0,0
2018-01-09,"A2",58.5487673872428,0,0,0
2018-01-09,"A2",60.1023380154329,0,0,0
2018-01-09,"A2",59.2982040432065,0,0,0
2018-01-09,"A2",58.9187390163721,1,1,0
2018-01-09,"A2",58.6548478827321,0,1,0
2018-01-09,"A2",58.2793716092162,1,0,0
2018-01-09,"A2",59.0061855535509,0,1,0
2018-01-09,"A2",59.0740321401456,1,0,0
2018-01-09,"A2",58.4582530551044,1,0,0
2018-01-09,"A2",59.2187436191191,0,0,0
2018-01-09,"A2",57.5494243579662,1,0,0
2018-01-09,"A2",59.5848146773352,0,1,0
2018-01-09,"A2",60.1486992925586,1,0,0
2018-01-09,"A2",59.9328004773619,0,0,0
2018-01-09,"A2",59.8217544710872,0,1,0
2018-01-09,"A2",59.6014524963489,0,0,0
2018-01-09,"A2",58.9424099433446,0,0,0
2018-01-09,"A2",57.2033623426808,0,0,0
2018-01-09,"A2",59.3022130125267,0,0,1
2018-01-09,"A2",56.6608742432436,0,1,0
2018-01-09,"A2",58.5273695954719,0,0,0
2018-01-09,"A2",58.9868842781058,0,0,0
2018-01-09,"A2",59.3032359543684,1,0,0
2018-01-09,"A2",60.5099843031334,0,0,0
2018-01-09,"A2",57.0632709107672,0,0,0
2018-01-09,"A2",57.5243350333569,0,0,0
2018-01-09,"A2",58.761276877769,1,0,0
2018-01-09,"A2",59.4865437372997,1,0,0
2018-01-09,"A2",58.4142036999733,0,1,0
2018-01-09,"A2",58.4370125659314,1,0,0
2018-01-09,"A2",58.9327111890883,1,0,0
2018-01-09,"A2",60.6052389593923,0,0,0
2018-01-09,"A2",58.4100886755784,0,0,0
2018-01-09,"A2",59.0216700040361,0,0,0
2018-01-09,"A2",59.6600395944539,0,0,0
2018-01-09,"A2",58.9034044822155,1,0,0
2018-01-09,"A2",58.643556267109,1,0,0
2018-01-09,"A2",60.1584720736756,1,1,0
2018-01-09,"A2",59.9076383533413,1,0,0
2018-01-09,"A2",60.0959823884422,1,1,0
2018-01-09,"A2",59.5883135268513,1,0,0
2018-01-09,"A2",60.0392209559569,0,0,0
2018-01-09,"A2",58.9362040356243,1,0,0
2018-01-09,"A2",59.518358282184,1,0,0
2018-01-09,"A2",61.4733477934716,0,0,0
2018-01-09,"A2",59.3106395354781,1,0,1
2018-01-09,"A2",60.4988845281102,0,0,0
2018-01-09,"A2",59.7811127669411,0,0,0
2018-01-09,"A2",58.8471392293474,0,0,0
2018-01-09,"A2",58.6278938274763,1,0,0
2018-01-09,"A2",58.0679248607611,1,0,0
2018-01-09,"A2",58.9239658316321,0,0,0
2018-01-09,"A2",58.248100615962,0,0,0
2018-01-09,"A2",58.9276267718389,0,0,0
2018-01-09,"A2",60.062346642364,0,0,0
2018-01-09,"A2",58.3334795753771,1,0,0
2018-01-09,"A2",58.2968531421565,0,0,0
2018-01-09,"A2",58.9620815444859,0,1,0
2018-01-09,"A2",58.6715598731553,1,0,0
2018-01-09,"A2",59.1932103229389,1,0,0
2018-01-09,"A2",57.5387738563638,1,0,1
2018-01-09,"A2",60.6814646935357,0,1,0
2018-01-09,"A2",57.6733927533216,0,0,0
2018-01-09,"A2",58.7201747359981,1,1,0
2018-01-09,"A2",59.8257431617242,0,0,0
2018-01-09,"A2",59.0445945168681,0,0,0
2018-01-09,"A2",58.7982292889756,1,0,0
2018-01-09,"A2",58.7421692523928,0,0,0
2018-01-09,"A2",57.158615831246,0,1,0
2018-01-09,"A2",58.8585450435414,1,0,0
2018-01-09,"A2",58.7418924259282,1,1,0
2018-01-09,"A2",59.4736344374974,0,0,0
2018-01-09,"A2",57.7768947770351,0,0,0
2018-01-09,"A2",59.6450308817697,0,0,0
2018-01-09,"A2",57.9050912936806,1,0,0
2018-01-09,"A2",61.5912834140582,1,0,0
2018-01-09,"A2",60.1779405833174,0,0,0
2018-01-09,"A2",61.4256181474005,1,1,0
2018-01-09,"A2",58.6349908723953,0,0,0
2018-01-09,"A2",58.7681515486188,1,0,0
2018-01-09,"A2",60.1558578311393,1,0,0
2018-01-09,"A2",58.6233465649315,0,0,0
2018-01-09,"A2",58.351768342896,1,0,0
2018-01-09,"A2",58.7819542009011,0,0,0
2018-01-09,"A2",58.9403755443875,0,0,0
2018-01-10,"A1",58.124463677697,0,0,1
2018-01-10,"A1",60.3871333049424,0,0,0
2018-01-10,"A1",60.5881304390079,0,0,0
2018-01-10,"A1",58.6548263723479,1,1,1
2018-01-10,"A1",58.7100123903601,1,0,0
2018-01-10,"A1",58.3055327156811,0,1,0
2018-01-10,"A1",58.882626885767,0,0,0
2018-01-10,"A1",58.9516655335824,0,0,0
2018-01-10,"A1",57.0848168372759,0,0,0
2018-01-10,"A1",58.8671310888816,0,0,0
2018-01-10,"A1",58.517022880535,0,0,0
2018-01-10,"A1",57.7865453533604,0,0,0
2018-01-10,"A1",58.5539914260774,0,0,0
2018-01-10,"A1",61.8986011315942,0,1,0
2018-01-10,"A1",58.8471813225025,0,0,0
2018-01-10,"A1",59.0597364355468,1,0,0
2018-01-10,"A1",58.948984160181,1,1,0
2018-01-10,"A1",57.4194923287644,0,1,0
2018-01-10,"A1",58.2959506916579,0,0,0
2018-01-10,"A1",57.5276758900838,1,0,0
2018-01-10,"A1",59.1934874204588,1,1,0
2018-01-10,"A1",59.2158152771067,1,0,0
2018-01-10,"A1",60.0423455238379,0,1,0
2018-01-10,"A1",59.7945341920125,0,1,0
2018-01-10,"A1",57.8043442915334,1,0,0
2018-01-10,"A1",59.7015454149535,1,1,0
2018-01-10,"A1",58.7225452351847,0,1,0
2018-01-10,"A1",59.7733507457581,0,0,0
2018-01-10,"A1",58.9471871519844,0,0,0
2018-01-10,"A1",59.9928920720795,1,0,0
2018-01-10,"A1",58.8148538298399,1,0,0
2018-01-10,"A1",60.34790637347,1,0,0
2018-01-10,"A1",61.0446773595998,1,0,0
2018-01-10,"A1",59.9052751072259,1,1,0
2018-01-10,"A1",59.5919474518462,0,0,0
2018-01-10,"A1",58.4348144372696,1,0,0
2018-01-10,"A1",59.3594321142766,1,0,0
2018-01-10,"A1",58.2986836720228,1,0,0
2018-01-10,"A1",60.0585316535193,1,0,0
2018-01-10,"A1",59.0372347009866,0,0,0
2018-01-10,"A1",58.9851372510184,0,1,0
2018-01-10,"A1",57.5885243805653,0,0,0
2018-01-10,"A1",58.0040076134272,0,0,0
2018-01-10,"A1",59.8069386614017,0,0,0
2018-01-10,"A1",60.0469560874628,0,0,0
2018-01-10,"A1",59.3178484541689,1,1,0
2018-01-10,"A1",59.1423310650111,0,0,0
2018-01-10,"A1",58.5795025158798,0,0,0
2018-01-10,"A1",60.9913729972364,0,0,0
2018-01-10,"A1",56.2876975621811,0,0,0
2018-01-10,"A1",58.4836376455162,0,0,1
2018-01-10,"A1",59.0270307969033,1,1,0
2018-01-10,"A1",59.9157024316035,0,1,0
2018-01-10,"A1",61.1707254355095,0,0,0
2018-01-10,"A1",60.1063144994929,0,0,1
2018-01-10,"A1",58.6841962258622,1,1,0
2018-01-10,"A1",59.5865579255782,0,0,0
2018-01-10,"A1",59.1613210309803,0,0,0
2018-01-10,"A1",58.9153523203113,0,1,0
2018-01-10,"A1",58.760345484428,1,0,0
2018-01-10,"A1",57.4839422276832,1,0,0
2018-01-10,"A1",59.9622121060359,1,0,0
2018-01-10,"A1",59.0122714438754,1,0,0
2018-01-10,"A1",58.386952099648,1,0,0
2018-01-10,"A1",59.230166785903,0,1,0
2018-01-10,"A1",59.0602872660232,0,0,0
2018-01-10,"A1",58.1232300822304,0,0,0
2018-01-10,"A1",57.6506317090005,0,1,0
2018-01-10,"A1",58.6404499584634,1,0,0
2018-01-10,"A1",57.8636549729548,1,0,0
2018-01-10,"A1",57.0413061659145,1,0,0
2018-01-10,"A1",60.3452027369358,1,0,0
2018-01-10,"A1",58.7017767756038,0,0,0
2018-01-10,"A1",58.9527873848882,0,0,0
2018-01-10,"A1",58.90246323388,1,0,0
2018-01-10,"A1",59.244364104599,1,0,0
2018-01-10,"A1",58.4936670724734,0,0,0
2018-01-10,"A1",59.0013624775952,1,0,0
2018-01-10,"A1",59.8968799799023,1,0,0
2018-01-10,"A1",59.9330409625776,1,0,0
2018-01-10,"A1",59.8480254374723,0,0,0
2018-01-10,"A1",60.4367396755936,0,0,0
2018-01-10,"A1",59.3045808835503,1,0,0
2018-01-10,"A1",58.6317714122429,1,1,0
2018-01-10,"A1",59.913202101248,0,0,0
2018-01-10,"A1",58.3587301430492,1,0,0
2018-01-10,"A1",58.9734435896362,0,0,0
2018-01-10,"A1",59.4520311306623,0,0,0
2018-01-10,"A1",60.0010009701129,0,0,0
2018-01-10,"A1",59.3928387825016,1,0,0
2018-01-10,"A1",57.1521396409443,1,1,0
2018-01-10,"A1",58.887977149676,0,0,0
2018-01-10,"A1",60.4479227943436,0,0,0
2018-01-10,"A1",61.9144919348402,0,0,0
2018-01-10,"A1",58.2915902053324,0,0,1
2018-01-10,"A1",58.8037352096906,1,1,0
2018-01-10,"A1",60.3030919420534,1,0,0
2018-01-10,"A1",58.976971863082,0,0,0
2018-01-10,"A1",59.3569495863739,0,0,0
2018-01-10,"A1",59.2556154359472,1,0,0
2018-01-10,"A1",59.6743770551259,1,0,0
2018-01-10,"A1",58.3224517007621,0,0,0
2018-01-10,"A1",59.4342492453141,0,1,0
2018-01-10,"A1",58.7610584314405,0,1,0
2018-01-10,"A1",59.8440805039115,0,1,0
2018-01-10,"A1",59.8797734819587,1,0,0
2018-01-10,"A1",57.5127275492736,1,0,0
2018-01-10,"A1",58.1731433942322,0,0,0
2018-01-10,"A1",58.8773332261085,1,0,0
2018-01-10,"A1",58.1683382495489,1,0,0
2018-01-10,"A1",56.4939881899502,1,0,0
2018-01-10,"A1",60.0092337111784,1,0,0
2018-01-10,"A1",61.5667166604107,1,0,0
2018-01-10,"A1",57.9190527879779,0,0,0
2018-01-10,"A1",57.6274629812832,1,0,0
2018-01-10,"A1",60.7566076253468,0,0,0
2018-01-10,"A1",58.4456551532043,1,0,0
2018-01-10,"A1",58.6568965567348,1,0,0
2018-01-10,"A1",57.371602669284,0,1,0
2018-01-10,"A1",59.5845383557877,0,1,0
2018-01-10,"A1",57.8164923664208,1,1,0
2018-01-10,"A1",59.3202182720783,0,1,0
2018-01-10,"A1",58.8573958571534,0,1,0
2018-01-10,"A1",60.2053170802904,1,0,0
2018-01-10,"A1",58.534127146235,0,0,0
2018-01-10,"A1",59.667613652326,1,0,0
2018-01-10,"A1",58.4121901739078,0,0,0
2018-01-10,"A1",58.7878408522798,0,0,0
2018-01-10,"A1",59.7583191007329,0,0,0
2018-01-10,"A1",59.5930561116621,0,0,0
2018-01-10,"A1",59.9122231928452,1,0,0
2018-01-10,"A1",59.4730818214099,1,0,0
2018-01-10,"A1",59.0979008350135,0,0,0
2018-01-10,"A1",59.5809372212627,0,0,0
2018-01-10,"A1",58.5030374900735,0,0,0
2018-01-10,"A1",58.3484049883195,0,0,0
2018-01-10,"A1",58.5331675030319,1,1,0
2018-01-10,"A1",59.3090916854859,0,0,0
2018-01-10,"A1",59.4034041202654,1,1,0
2018-01-10,"A1",59.0046049121958,0,1,0
2018-01-10,"A1",57.2949074463233,0,0,0
2018-01-10,"A1",58.5334411190714,0,0,0
2018-01-10,"A1",58.2738273432836,1,0,0
2018-01-10,"A1",57.716678570803,0,0,0
2018-01-10,"A1",59.7190707697715,0,0,0
2018-01-10,"A1",58.9904533050258,0,1,0
2018-01-10,"A1",59.4247312918408,0,0,0
2018-01-10,"A1",58.6345784254211,0,0,1
2018-01-10,"A1",59.9490071826577,0,0,0
2018-01-10,"A1",58.2969078514812,1,1,0
2018-01-10,"A1",60.454955565758,0,0,0
2018-01-10,"A1",59.1701599132056,1,0,0
2018-01-10,"A1",58.0614665156363,1,1,0
2018-01-10,"A1",59.7377995154632,1,0,0
2018-01-10,"A1",59.9186847568055,0,1,0
2018-01-10,"A1",59.1367318429703,1,0,0
2018-01-10,"A1",59.8628698416741,0,0,0
2018-01-10,"A1",58.3503244292937,1,0,0
2018-01-10,"A1",62.2487812199706,0,0,0
2018-01-10,"A1",58.9100580154977,1,0,0
2018-01-10,"A1",60.2687877805706,0,0,0
2018-01-10,"A1",61.0411320607649,1,0,0
2018-01-10,"A1",59.7783986493479,1,0,0
2018-01-10,"A1",57.6389033504698,0,0,0
2018-01-10,"A1",59.3664176367542,1,0,0
2018-01-10,"A1",57.2518606792147,1,0,0
2018-01-10,"A1",58.2693961671836,0,0,0
2018-01-10,"A1",59.6444647302489,0,1,0
2018-01-10,"A1",57.5398188822516,1,0,0
2018-01-10,"A1",59.9708689956843,1,0,0
2018-01-10,"A1",58.3438169505946,0,1,0
2018-01-10,"A1",58.4888956230808,0,1,0
2018-01-10,"A1",58.8186549332623,1,0,0
2018-01-10,"A1",59.9297056121891,0,1,0
2018-01-10,"A1",57.3404443680717,1,0,0
2018-01-10,"A1",59.6901820852829,0,0,0
2018-01-10,"A1",58.946155109026,1,1,1
2018-01-10,"A1",57.3857182678938,0,0,0
2018-01-10,"A1",58.5103537248687,0,0,0
2018-01-10,"A1",57.2376291904631,1,0,0
2018-01-10,"A1",58.3492445394962,0,0,0
2018-01-10,"A1",59.7815927735724,0,1,0
2018-01-10,"A1",58.0943191436806,0,0,0
2018-01-10,"A1",59.2426833814754,0,0,0
2018-01-10,"A1",58.3639649965987,0,0,0
2018-01-10,"A1",60.9146246615779,0,0,0
2018-01-10,"A1",56.8259789018349,1,0,0
