"visit_date","word_one","word_two","time_spent_homepage_sec","clicked_article","clicked_like","clicked_share"
2018-05-04,"tips","better",48.4362028969612,0,1,0
2018-05-04,"tips","better",47.5650420687834,1,1,0
2018-05-04,"tips","better",47.217715712749,1,1,1
2018-05-04,"tips","better",47.5713831441933,1,0,0
2018-05-04,"tips","better",46.8035665948698,1,0,0
2018-05-04,"tips","better",48.1934048845964,0,0,0
2018-05-04,"tips","better",46.0201371294627,1,0,0
2018-05-04,"tips","better",48.147396242111,1,1,0
2018-05-04,"tips","better",46.1411675830949,1,0,0
2018-05-04,"tips","better",48.1315684747537,0,1,0
2018-05-04,"tips","better",49.116068982153,0,1,0
2018-05-04,"tips","better",48.5959827395312,1,0,0
2018-05-04,"tips","better",48.7275648350879,1,0,0
2018-05-04,"tips","better",47.8717427592818,1,0,1
2018-05-04,"tips","better",47.5780122188034,1,0,0
2018-05-04,"tips","better",50.7676481851097,1,0,0
2018-05-04,"tips","better",48.9283076602003,1,0,0
2018-05-04,"tips","better",46.7320936728439,1,0,0
2018-05-04,"tips","better",48.0836250608829,1,0,0
2018-05-04,"tips","better",47.3792918824193,1,0,0
2018-05-04,"tips","better",49.779309103806,1,0,0
2018-05-04,"tips","better",49.2854757075909,0,1,0
2018-05-04,"tips","better",48.3676810515078,1,0,0
2018-05-04,"tips","better",46.6712119417557,0,0,0
2018-05-04,"tips","better",47.0311202499489,1,0,0
2018-05-04,"tips","better",49.3361397367432,0,0,0
2018-05-04,"tips","better",47.0564107832003,1,0,0
2018-05-04,"tips","better",46.5668095764391,1,1,0
2018-05-04,"tips","better",49.1183623957978,1,1,0
2018-05-04,"tips","better",47.9334710097058,1,0,0
2018-05-04,"tips","better",47.9838012093683,1,0,0
2018-05-04,"tips","better",47.338939067993,1,0,0
2018-05-04,"tips","better",47.3546422536369,1,0,0
2018-05-04,"tips","better",48.1218862120665,0,0,0
2018-05-04,"tips","better",47.5121463912687,1,1,0
2018-05-04,"tips","better",46.5349189384124,1,0,0
2018-05-04,"tips","better",48.1178743195293,0,0,0
2018-05-04,"tips","better",46.8030716550468,1,0,0
2018-05-04,"tips","better",48.4660625143683,0,0,0
2018-05-04,"tips","better",49.4739830986608,1,0,0
2018-05-04,"tips","better",47.3297854576339,0,0,0
2018-05-04,"tips","better",48.4230118151977,1,0,0
2018-05-04,"tips","better",48.9739197043008,1,1,0
2018-05-04,"tips","better",49.3940764126648,1,1,0
2018-05-04,"tips","better",47.6409219421215,1,0,0
2018-05-04,"tips","better",48.3935187608576,0,0,0
2018-05-04,"tips","better",47.2470800095762,1,0,0
2018-05-04,"tips","better",46.8947147269957,1,1,0
2018-05-04,"tips","better",45.1737253866195,1,1,0
2018-05-04,"tips","better",48.293285725703,1,0,0
2018-05-04,"tips","better",49.1779463450652,1,0,0
2018-05-04,"tips","better",48.8560374429919,0,0,0
2018-05-04,"tips","better",46.8596061511255,1,0,0
2018-05-04,"tips","better",46.7161414231713,1,0,0
2018-05-04,"tips","better",47.2015616738512,1,0,0
2018-05-04,"tips","better",49.2922713786723,0,0,0
2018-05-04,"tips","better",47.4401024973754,0,1,0
2018-05-04,"tips","better",47.0721471231025,1,0,0
2018-05-04,"tips","better",49.6589208027397,1,1,0
2018-05-04,"tips","better",48.2620732433317,0,0,1
2018-05-04,"tips","better",47.6907792566435,0,0,0
2018-05-04,"tips","better",48.0224600602587,0,1,0
2018-05-04,"tips","better",48.8914833399434,1,0,0
2018-05-04,"tips","better",49.900384536269,1,1,0
2018-05-04,"tips","better",47.3142015231696,1,0,0
2018-05-04,"tips","better",46.7656288296938,1,0,0
2018-05-04,"tips","better",49.4054349917802,1,0,1
2018-05-04,"tips","better",46.5997551621325,1,0,0
2018-05-04,"tips","better",47.8023685591119,1,1,0
2018-05-04,"tips","better",47.5072462723973,1,0,0
2018-05-04,"tips","better",45.809136622785,1,0,0
2018-05-04,"tips","better",46.8080749132877,1,0,0
2018-05-04,"tips","better",49.2787491101747,1,0,0
2018-05-04,"tips","better",46.7622031952886,1,1,0
2018-05-04,"tips","better",48.1190535086776,0,0,1
2018-05-04,"tips","better",46.6058548813412,1,0,0
2018-05-04,"tips","better",47.7617843502378,1,1,0
2018-05-04,"tips","better",46.6632440795196,1,0,1
2018-05-04,"tips","better",47.6064699724251,0,0,0
2018-05-04,"tips","better",46.3907341063397,0,0,0
2018-05-04,"tips","better",47.4194800349162,1,0,0
2018-05-04,"tips","better",48.4316205340543,0,0,0
2018-05-04,"tips","better",49.2826387541578,0,0,0
2018-05-04,"tips","better",46.8911753812548,1,1,0
2018-05-04,"tips","better",47.9991290866627,1,0,0
2018-05-04,"tips","better",46.3685355821384,1,0,1
2018-05-04,"tips","better",47.0985138080572,1,0,0
2018-05-04,"tips","better",47.9519955323596,1,0,0
2018-05-04,"tips","better",48.7471039293181,1,0,0
2018-05-04,"tips","better",48.0071367962552,0,0,0
2018-05-04,"tips","better",47.3940523479319,1,0,0
2018-05-04,"tips","better",47.1827247146432,1,0,0
2018-05-04,"tips","better",48.6544396574822,1,0,0
2018-05-04,"tips","better",47.5617980085033,0,0,0
2018-05-04,"tips","better",49.1234870290053,0,0,0
2018-05-04,"tips","better",46.5893252875969,1,0,0
2018-05-04,"tips","better",47.8270861771405,0,0,0
2018-05-04,"tips","better",47.1112738410747,1,0,0
2018-05-04,"tips","better",47.5908201483289,1,0,0
2018-05-04,"tips","better",48.6086626408107,0,0,0
2018-05-04,"tips","better",47.0740195466459,1,0,0
2018-05-04,"tips","better",49.5791336173822,1,0,0
2018-05-04,"tips","better",48.6132904040598,1,0,0
2018-05-04,"tips","better",47.4593557209726,1,0,0
2018-05-04,"tips","better",48.9928911479675,1,0,0
2018-05-04,"tips","better",47.8414309346292,1,0,0
2018-05-04,"tips","better",48.5956791850758,1,0,0
2018-05-04,"tips","better",47.9150436787556,1,0,0
2018-05-04,"tips","better",47.7197206457764,1,0,0
2018-05-04,"tips","better",50.4451075924387,1,0,0
2018-05-04,"tips","better",47.8189123014142,1,0,0
2018-05-04,"tips","better",48.3063463083716,1,0,0
2018-05-04,"tips","better",49.7891682631509,0,0,0
2018-05-04,"tips","better",49.3387171533076,0,0,0
2018-05-04,"tips","better",48.4923049353884,0,0,0
2018-05-04,"tips","better",50.4288976880221,0,0,0
2018-05-04,"tips","better",45.5031821641038,1,1,0
2018-05-04,"tips","better",49.4581357152039,1,0,0
2018-05-04,"tips","better",47.1616798093634,1,0,0
2018-05-04,"tips","better",45.6673277607474,1,0,0
2018-05-04,"tips","better",49.3268984742996,0,0,0
2018-05-04,"tips","better",46.8726025085909,1,0,1
2018-05-04,"tips","better",48.2066483814713,1,1,0
2018-05-04,"tips","better",46.7214379116076,0,0,0
2018-05-04,"tips","better",48.3473534818257,1,1,0
2018-05-04,"tips","better",46.8048036373047,0,0,0
2018-05-04,"tips","better",49.933121936092,1,0,0
2018-05-04,"tips","better",46.7980316660936,0,0,0
2018-05-04,"tips","better",48.165071336027,0,0,0
2018-05-04,"tips","better",47.8696214533845,0,0,0
2018-05-04,"tips","better",48.891003901042,0,0,0
2018-05-04,"tips","better",46.7448920719088,1,0,0
2018-05-04,"tips","better",47.5312354854695,1,1,0
2018-05-04,"tips","better",48.2004160000516,1,0,0
2018-05-04,"tips","better",47.6261550320773,1,0,0
2018-05-04,"tips","better",48.9904844444993,0,0,0
2018-05-04,"tips","better",47.2780351123713,1,0,1
2018-05-04,"tips","better",47.0966243407823,1,0,0
2018-05-04,"tips","better",46.9810832859837,1,0,0
2018-05-04,"tips","better",47.4969215985601,1,1,0
2018-05-04,"tips","better",48.8629039234692,1,0,0
2018-05-04,"tips","better",48.7547115212271,0,0,0
2018-05-04,"tools","better",48.6102790095234,1,0,0
2018-05-04,"tools","better",47.2511704091685,1,0,1
2018-05-04,"tools","better",47.2954389766401,1,0,0
2018-05-04,"tools","better",47.6534786589684,1,0,0
2018-05-04,"tools","better",46.9315613121708,1,0,0
2018-05-04,"tools","better",48.2782508519137,1,0,0
2018-05-04,"tools","better",47.3215507214856,1,0,0
2018-05-04,"tools","better",48.0310862721168,1,0,0
2018-05-04,"tools","better",47.0958523263228,1,0,0
2018-05-04,"tools","better",48.7854246574315,1,0,0
2018-05-04,"tools","better",48.3189715585142,0,0,0
2018-05-04,"tools","better",48.708301164807,1,0,0
2018-05-04,"tools","better",51.0528969746585,1,0,0
2018-05-04,"tools","better",47.6479349752692,0,0,0
2018-05-04,"tools","better",46.9788702309668,1,0,0
2018-05-04,"tools","better",48.8885436221052,0,0,0
2018-05-04,"tools","better",47.1302201720963,1,0,0
2018-05-04,"tools","better",48.6849294941948,1,0,0
2018-05-04,"tools","better",48.7084444809285,1,0,0
2018-05-04,"tools","better",48.6712842176507,1,0,0
2018-05-04,"tools","better",47.4797516231855,1,0,0
2018-05-04,"tools","better",49.5297789680593,1,0,0
2018-05-04,"tools","better",47.8304635829151,1,0,0
2018-05-04,"tools","better",46.6695010946119,1,0,0
2018-05-04,"tools","better",46.8893777989112,1,0,0
2018-05-04,"tools","better",48.2832861873474,1,0,0
2018-05-04,"tools","better",47.5526269045523,1,0,0
2018-05-04,"tools","better",47.1905693712262,1,0,0
2018-05-04,"tools","better",48.177939714642,0,0,0
2018-05-04,"tools","better",47.7728768784178,1,1,0
2018-05-04,"tools","better",45.6903640549525,1,0,0
2018-05-04,"tools","better",50.4293685460188,0,0,0
2018-05-04,"tools","better",48.6160863978345,1,0,0
2018-05-04,"tools","better",48.8549106271274,0,0,0
2018-05-04,"tools","better",47.3298982449946,1,0,0
2018-05-04,"tools","better",48.9646362433636,1,0,0
2018-05-04,"tools","better",48.4783626084763,1,0,0
2018-05-04,"tools","better",47.5313205306173,1,0,0
2018-05-04,"tools","better",47.9356724420198,1,1,0
2018-05-04,"tools","better",47.6201849048927,1,0,0
2018-05-04,"tools","better",48.862250900059,1,0,0
2018-05-04,"tools","better",47.1203291938592,0,0,0
2018-05-04,"tools","better",49.3871816176317,0,0,0
2018-05-04,"tools","better",47.8246490889954,0,0,0
2018-05-04,"tools","better",49.2773727405369,1,0,0
2018-05-04,"tools","better",47.9144015367077,1,0,0
2018-05-04,"tools","better",46.901173417302,0,1,0
2018-05-04,"tools","better",47.6635035068091,0,0,0
2018-05-04,"tools","better",48.1067076829331,1,1,0
2018-05-04,"tools","better",48.5683158808995,1,0,0
2018-05-04,"tools","better",46.3875408051734,1,0,0
2018-05-04,"tools","better",48.2447054931888,0,0,0
2018-05-04,"tools","better",48.7990465613075,1,0,0
2018-05-04,"tools","better",52.1654880741774,0,0,0
2018-05-04,"tools","better",49.183581761343,1,0,1
2018-05-04,"tools","better",48.3135293804568,1,0,0
2018-05-04,"tools","better",49.1932283810367,1,0,0
2018-05-04,"tools","better",47.2482391952589,0,0,0
2018-05-04,"tools","better",48.7650899251308,1,0,0
2018-05-04,"tools","better",48.5954883813216,1,0,1
2018-05-04,"tools","better",47.0425936218883,0,1,0
2018-05-04,"tools","better",48.9332522912393,0,0,0
2018-05-04,"tools","better",49.428311836785,1,0,0
2018-05-04,"tools","better",48.0931615084267,1,0,0
2018-05-04,"tools","better",47.9688222925556,1,0,0
2018-05-04,"tools","better",47.7858852200637,0,0,0
2018-05-04,"tools","better",47.1546990454095,0,0,0
2018-05-04,"tools","better",46.9518129981779,1,0,0
2018-05-04,"tools","better",47.9535028791531,0,0,0
2018-05-04,"tools","better",49.2036452452319,1,0,0
2018-05-04,"tools","better",49.7685071527189,1,0,0
2018-05-04,"tools","better",47.2232808252196,0,0,0
2018-05-04,"tools","better",48.8472562215153,0,0,0
2018-05-04,"tools","better",46.7658448622792,1,0,1
2018-05-04,"tools","better",48.2724141428731,0,0,0
2018-05-04,"tools","better",48.3371669983243,1,0,0
2018-05-04,"tools","better",49.8646162569049,1,0,0
2018-05-04,"tools","better",47.3660335685304,1,1,0
2018-05-04,"tools","better",48.0386075632478,1,0,0
2018-05-04,"tools","better",49.682743698075,1,0,0
2018-05-04,"tools","better",46.3682664594999,1,0,0
2018-05-04,"tools","better",47.3599751290068,1,0,0
2018-05-04,"tools","better",48.1228408011448,1,0,0
2018-05-04,"tools","better",47.3122827012781,0,0,0
2018-05-04,"tools","better",47.1647666846671,1,0,0
2018-05-04,"tools","better",49.9744308803596,1,1,0
2018-05-04,"tools","better",47.5559440600678,1,0,0
2018-05-04,"tools","better",47.5127066637931,1,0,0
2018-05-04,"tools","better",47.3131992046188,1,0,0
2018-05-04,"tools","better",48.5821270229224,0,1,0
2018-05-04,"tools","better",46.8374435806084,1,0,0
2018-05-04,"tools","better",46.7570807438576,1,0,0
2018-05-04,"tools","better",49.1281429405373,1,0,0
2018-05-04,"tools","better",46.6958112243558,1,0,0
2018-05-04,"tools","better",48.2804928922698,0,1,0
2018-05-04,"tools","better",47.2838796841681,1,0,0
2018-05-04,"tools","better",48.8669656445944,1,0,0
2018-05-04,"tools","better",49.2418073428475,1,0,0
2018-05-04,"tools","better",46.6911719289684,1,0,1
2018-05-04,"tools","better",46.3827986865459,1,0,0
2018-05-04,"tools","better",47.342057582397,1,0,0
2018-05-04,"tools","better",48.3142348620335,0,0,0
2018-05-04,"tools","better",49.3831673395375,1,1,0
2018-05-04,"tools","better",48.9806537604817,0,1,0
2018-05-04,"tools","better",48.6356361502673,1,0,0
2018-05-04,"tools","better",49.2378161508699,1,0,0
2018-05-04,"tools","better",48.6877895010242,1,0,0
2018-05-04,"tools","better",50.0717961744438,1,0,0
2018-05-04,"tools","better",48.3215771390616,0,0,0
2018-05-04,"tools","better",48.1187779340013,0,0,0
2018-05-04,"tools","better",48.0189117547759,0,0,0
2018-05-04,"tools","better",48.0638909555457,1,0,0
2018-05-04,"tools","better",48.155563625944,1,1,0
2018-05-04,"tools","better",50.0278147724068,0,0,0
2018-05-04,"tools","better",45.8403161740835,1,0,1
2018-05-04,"tools","better",49.7446102448285,1,0,0
2018-05-04,"tools","better",48.4737952431794,1,0,0
2018-05-04,"tools","better",48.8749313202364,1,0,0
2018-05-04,"tools","better",48.843013729799,1,0,0
2018-05-04,"tools","better",47.4001311396588,1,0,0
2018-05-04,"tools","better",47.745564945059,1,0,0
2018-05-04,"tools","better",45.7879827171671,1,1,0
2018-05-04,"tools","better",46.9821069234378,1,0,0
2018-05-04,"tools","better",46.8337206112234,1,0,0
2018-05-04,"tools","better",47.7433788775325,1,0,0
2018-05-04,"tools","better",47.8928612995478,0,0,0
2018-05-04,"tools","better",47.6491194742621,0,0,0
2018-05-04,"tools","better",48.2910169989961,1,0,1
2018-05-04,"tools","better",48.1082344954654,1,0,0
2018-05-04,"tools","better",49.6540168311433,1,0,0
2018-05-04,"tools","better",46.1144003430844,1,0,0
2018-05-04,"tools","better",47.7593801992515,1,0,0
2018-05-04,"tools","better",45.820778414268,0,0,0
2018-05-04,"tools","better",46.5497230458041,0,0,0
2018-05-04,"tools","better",47.9002930646052,0,0,0
2018-05-04,"tools","better",45.5261692545279,0,1,0
2018-05-04,"tools","better",46.8005243761309,1,1,0
2018-05-04,"tools","better",48.3330528512725,1,0,0
2018-05-04,"tools","better",46.5737543573207,1,0,0
2018-05-04,"tools","better",48.9048313594849,0,0,0
2018-05-04,"tools","better",49.614399066549,1,1,0
2018-05-04,"tools","better",47.77898922789,1,0,0
2018-05-04,"tools","better",47.5833577533049,1,0,0
2018-05-04,"tools","better",47.3455697584902,0,0,0
2018-05-04,"tools","better",47.4346704960323,1,0,0
2018-05-04,"tools","better",47.4355837210683,1,0,0
2018-05-04,"tools","better",46.2926740890383,0,1,0
2018-05-04,"tools","better",47.4730409512751,1,0,0
2018-05-04,"tools","better",46.6707211865416,0,0,0
2018-05-04,"tools","better",48.8170887348002,1,0,0
2018-05-04,"tools","better",49.1688430207937,1,0,0
2018-05-04,"tools","better",47.9235944569446,1,0,0
2018-05-04,"tools","better",48.5037547349154,1,0,0
2018-05-04,"tools","better",50.1556910970887,0,0,0
2018-05-04,"tools","better",47.540301978976,0,1,1
2018-05-04,"tools","better",47.4043497701948,1,0,0
2018-05-04,"tools","better",47.9639656223208,1,0,0
2018-05-04,"tools","better",48.352305196546,1,1,0
2018-05-04,"tools","better",50.2500480378448,1,0,0
2018-05-04,"tools","better",47.4217496166136,1,1,0
2018-05-04,"tools","better",48.2791261988017,1,0,0
2018-05-04,"tools","better",48.3971645420517,0,0,0
2018-05-04,"tools","better",48.2211714271489,1,0,0
2018-05-04,"tools","better",46.6588707087901,1,0,0
2018-05-04,"tools","better",49.8010474335089,0,0,0
2018-05-04,"tools","better",48.5384680094822,1,0,0
2018-05-04,"tools","better",47.8139128656041,1,0,0
2018-05-04,"tools","better",48.207104094266,1,0,0
2018-05-04,"tools","better",48.7366649724606,1,0,0
2018-05-04,"tools","better",47.8892984020694,0,0,0
2018-05-04,"tools","better",47.6839587115477,0,0,0
2018-05-04,"tools","better",46.4642175275785,1,0,0
2018-05-04,"tools","better",49.0548894508469,1,0,0
2018-05-04,"tools","better",46.4122170737079,1,0,0
2018-05-04,"tools","better",48.73163788203,1,0,0
2018-05-04,"tools","better",48.7578753762838,1,0,0
2018-05-04,"tools","better",47.3890604469213,1,0,1
2018-05-04,"tools","better",47.5468207764747,0,0,0
2018-05-04,"tools","better",48.8759628563869,1,0,1
2018-05-04,"tools","better",49.536602936392,1,1,0
2018-05-04,"tools","better",49.3588519173934,1,0,0
2018-05-04,"tools","better",49.3113857832547,1,1,0
2018-05-04,"tools","better",47.091675072253,0,0,0
2018-05-04,"tools","better",47.4777941677323,1,0,0
2018-05-04,"tools","better",48.5177140706455,1,0,0
2018-05-04,"tools","better",47.643062509115,1,0,0
2018-05-04,"tools","better",48.5392265850812,1,0,0
2018-05-04,"tools","better",48.1513457055593,1,0,0
2018-05-04,"tools","better",46.4146050156223,1,0,0
2018-05-04,"tools","better",46.6001420102302,1,0,0
2018-05-04,"tools","better",47.3867402597813,1,1,0
2018-05-04,"tools","better",48.6756586190373,1,0,0
2018-05-04,"tools","better",47.2350411477519,0,0,0
2018-05-04,"tools","better",46.9869334049014,1,0,0
2018-05-04,"tools","better",48.548539495823,1,0,0
2018-05-04,"tools","better",47.7413674004982,1,0,0
2018-05-04,"tools","better",48.9780342788599,1,0,0
2018-05-04,"tools","better",48.166034713719,1,0,0
2018-05-04,"tools","better",47.43383011105,0,0,0
2018-05-04,"tools","better",48.2481506575703,1,1,1
2018-05-04,"tools","better",49.2652022463541,0,1,0
2018-05-04,"tools","better",48.5806823681348,1,0,0
2018-05-04,"tools","better",45.4958769617287,1,0,0
2018-05-04,"tools","better",47.0697804637162,1,0,0
2018-05-04,"tools","better",49.33024751131,1,1,0
2018-05-04,"tools","better",48.2364540511302,1,0,0
2018-05-04,"tools","better",48.0898746766206,0,0,0
2018-05-04,"tools","better",47.8864347672232,0,0,0
2018-05-04,"tools","better",47.8832989220685,0,0,0
2018-05-04,"tools","better",48.1765707501548,0,1,0
2018-05-04,"tools","better",49.1710587731795,1,0,0
2018-05-04,"tools","better",48.5459173030185,1,0,0
2018-05-04,"tools","better",47.7613006916815,0,0,0
2018-05-04,"tools","better",47.8217388102015,1,0,0
2018-05-04,"tools","better",47.3965619478127,0,0,0
2018-05-04,"tools","better",46.5269588006643,1,0,1
2018-05-04,"tools","better",48.2140085039847,1,1,0
2018-05-04,"tools","better",46.8208870400356,1,0,0
2018-05-04,"tools","better",46.684996020871,1,0,0
2018-05-04,"tools","better",47.3023208906882,1,0,0
2018-05-04,"tools","better",46.7306757852788,1,0,0
2018-05-04,"tools","better",48.1618606515825,1,0,0
2018-05-04,"tools","better",49.1256218291058,0,0,0
2018-05-04,"tools","better",47.5855110630462,0,0,0
2018-05-04,"tools","better",48.1493513292356,1,0,0
2018-05-04,"tools","better",47.5131309281115,0,0,0
2018-05-04,"tools","better",48.7315832373538,1,0,0
2018-05-04,"tools","better",48.7705672365294,0,0,0
2018-05-04,"tools","better",49.080056988506,1,0,0
2018-05-04,"tools","better",49.0729580221904,1,1,0
2018-05-04,"tools","better",49.0423061886547,1,0,0
2018-05-04,"tools","better",48.5424099901706,1,0,0
2018-05-04,"tools","better",47.0669026409836,0,0,0
2018-05-04,"tools","better",46.7168064789758,0,0,0
2018-05-04,"tools","better",50.5000943147219,0,0,0
2018-05-04,"tools","better",49.9386189866294,1,0,0
2018-05-04,"tools","better",48.9645098071924,1,0,0
2018-05-04,"tools","better",48.1128080764799,0,0,0
2018-05-04,"tools","better",47.7597091794055,0,0,0
2018-05-04,"tools","better",47.3482783249016,0,0,0
2018-05-04,"tools","better",49.1794702593238,1,0,0
2018-05-04,"tools","better",48.6408791354577,0,0,1
2018-05-04,"tools","better",47.3643442471827,1,0,0
2018-05-04,"tools","better",48.2369627532297,0,0,0
2018-05-04,"tools","better",45.6088957365473,0,0,0
2018-05-04,"tools","better",48.6580133806109,1,0,0
2018-05-04,"tools","better",51.2001644743312,1,0,0
2018-05-04,"tools","better",46.9808325160952,1,1,0
2018-05-04,"tools","better",47.692471361388,1,0,0
2018-05-04,"tools","better",47.2285390767818,1,1,0
2018-05-04,"tools","better",48.8371086709253,1,0,0
2018-05-04,"tools","better",47.0340118711514,1,0,0
2018-05-04,"tools","better",49.3923854196308,1,1,1
2018-05-04,"tools","better",47.7052011071498,1,0,0
2018-05-04,"tools","better",47.6807569266725,0,0,0
2018-05-04,"tools","better",46.8118011491305,1,0,0
2018-05-04,"tools","better",47.7026258860459,1,1,0
2018-05-04,"tools","better",49.6652914416798,1,0,0
2018-05-04,"tools","better",48.0138825126433,1,0,0
2018-05-04,"tools","better",49.2849911439431,1,0,0
2018-05-04,"tools","better",46.4858400655223,1,0,0
2018-05-04,"tools","better",48.8200268000256,1,0,0
2018-05-04,"tools","better",48.0517856087582,1,0,0
2018-05-04,"tools","better",48.2184305353768,1,0,0
2018-05-04,"tools","better",50.3110699738168,1,0,0
2018-05-04,"tools","better",47.8327467417902,1,1,0
2018-05-04,"tools","better",46.8765163157227,1,0,0
2018-05-04,"tools","better",48.3274307957073,1,0,0
2018-05-04,"tools","better",47.6432327066613,1,0,0
2018-05-04,"tools","better",48.0936309630249,1,0,0
2018-05-04,"tools","better",47.122569178079,1,0,0
2018-05-04,"tools","better",48.8395623413815,1,1,0
2018-05-04,"tools","better",49.0678409426686,0,0,0
2018-05-04,"tools","better",48.0014825113079,1,0,0
2018-05-04,"tools","better",48.1391788677324,1,0,0
2018-05-04,"tools","better",48.311386082235,1,0,0
2018-05-04,"tools","better",47.035398234405,1,0,0
2018-05-04,"tools","better",49.621780078953,1,0,1
2018-05-04,"tools","better",46.9989586517838,1,0,0
2018-05-04,"tools","better",48.2940757744997,1,0,0
2018-05-04,"tools","better",48.9501607460636,0,0,0
2018-05-04,"tools","better",48.021427231412,1,1,0
2018-05-04,"tools","better",47.1710149689011,0,0,0
2018-05-04,"tools","better",48.9799176637631,1,0,0
2018-05-04,"tools","better",48.5819188647322,1,0,0
2018-05-04,"tools","better",46.5508395380562,1,0,0
2018-05-04,"tools","better",47.0664886367373,1,1,0
2018-05-04,"tools","better",47.7696269132688,1,0,0
2018-05-04,"tools","better",48.28011382894,1,1,0
2018-05-04,"tools","better",49.2057849045769,1,0,0
2018-05-04,"tools","better",47.607087086332,1,0,0
2018-05-04,"tools","better",48.0411167772615,0,0,0
2018-05-04,"tools","better",46.801228915405,0,0,0
2018-05-04,"tools","better",47.5464630094507,1,0,0
2018-05-04,"tools","better",47.3863452320751,1,0,0
2018-05-04,"tools","better",47.5158343795893,0,0,0
2018-05-04,"tools","better",49.2614474991129,1,1,0
2018-05-04,"tools","better",46.5769958426411,1,0,0
2018-05-04,"tools","better",48.1645107897564,1,0,0
2018-05-04,"tools","better",49.201296406362,0,0,0
2018-05-04,"tools","better",47.1588885678697,1,0,0
2018-05-04,"tools","better",49.5070177107763,1,0,0
2018-05-04,"tools","better",48.0088454101219,1,0,0
2018-05-04,"tools","better",48.224335253571,1,0,0
2018-05-04,"tools","better",48.5300609304384,1,0,0
2018-05-04,"tools","better",48.3128379389381,1,0,0
2018-05-04,"tools","better",48.7543664601254,1,0,0
2018-05-04,"tools","better",47.9421125743979,1,0,0
2018-05-04,"tools","better",49.8523469553774,1,0,0
2018-05-04,"tools","better",47.4403776551719,0,0,0
2018-05-04,"tools","better",49.1349851317698,1,1,1
2018-05-04,"tools","better",48.8812047812247,1,0,0
2018-05-04,"tools","better",49.0243007559109,1,0,0
2018-05-04,"tools","better",47.77233849577,1,0,0
2018-05-04,"tools","better",47.52353125442,1,0,0
2018-05-04,"tools","better",47.2586697303582,1,0,0
2018-05-04,"tools","better",47.7692779995247,1,1,0
2018-05-04,"tools","better",48.4522987782697,1,0,0
2018-05-04,"tools","better",48.1927224385618,0,1,0
2018-05-04,"tools","better",50.2624224087887,1,0,0
2018-05-04,"tools","better",48.2938932627079,1,0,0
2018-05-04,"tools","better",48.9545162021406,1,0,0
2018-05-04,"tools","better",46.8048280105416,1,0,0
2018-05-04,"tools","better",46.8403848273751,0,0,0
2018-05-04,"tools","better",49.1600280550391,0,0,0
2018-05-04,"tools","better",48.2970332725864,1,0,0
2018-05-04,"tools","better",46.9981937557827,0,0,0
2018-05-04,"tools","better",48.5822802042478,1,0,0
2018-05-04,"tools","better",47.8426969393146,1,0,0
2018-05-04,"tools","better",47.1684218122174,0,0,0
2018-05-04,"tools","better",48.1367460878274,0,0,0
2018-05-04,"tools","better",47.5523543626042,1,0,0
2018-05-04,"tools","better",49.1959460550234,1,0,0
2018-05-04,"tools","better",46.1944321389769,0,0,0
2018-05-04,"tools","better",47.9340359057066,1,0,0
2018-05-04,"tools","better",46.9931081777037,1,0,0
2018-05-04,"tools","better",46.9544825764294,1,1,0
2018-05-04,"tools","better",46.7317948590079,1,0,0
2018-05-04,"tools","better",48.4143560030141,1,0,0
2018-05-04,"tools","better",47.4166116271847,0,0,0
2018-05-04,"tools","better",48.7796721687052,0,0,0
2018-05-04,"tools","better",48.2894482837535,1,0,0
2018-05-04,"tools","better",47.7863247617812,1,0,0
2018-05-04,"tools","better",47.913420907299,1,0,0
2018-05-04,"tools","better",48.2107584094646,0,0,0
2018-05-04,"tools","better",48.3723053834605,0,0,0
2018-05-04,"tools","better",49.946532524447,0,0,0
2018-05-04,"tools","better",46.3618151930778,1,0,0
2018-05-04,"tools","better",48.1745319974736,1,0,0
2018-05-04,"tools","better",50.8763054428355,1,0,0
2018-05-04,"tools","better",49.659931680477,1,0,0
2018-05-04,"tools","better",47.8244223534713,1,0,0
2018-05-04,"tools","better",48.1119774908862,1,0,0
2018-05-04,"tools","better",47.6085404473803,0,0,0
2018-05-04,"tools","better",49.6924890016835,1,0,0
2018-05-04,"tools","better",48.1310767817474,0,0,0
2018-05-04,"tools","better",46.8213781795836,1,0,0
2018-05-04,"tools","better",46.6485142486659,1,0,0
2018-05-04,"tools","better",47.7386802850183,0,0,0
2018-05-04,"tools","better",50.8471524885865,1,0,0
2018-05-04,"tools","better",48.7500993062406,1,0,0
2018-05-04,"tools","better",47.6413534161634,0,0,0
2018-05-04,"tools","better",48.2990093943329,1,0,0
2018-05-04,"tools","better",49.5409665650103,1,0,0
2018-05-04,"tools","better",48.1514902139662,0,0,1
2018-05-04,"tools","better",47.8065673191807,1,0,0
2018-05-04,"tools","better",48.7904947392802,0,0,0
2018-05-04,"tools","better",49.5023210259616,1,0,1
2018-05-04,"tools","better",48.9940973420809,1,0,0
2018-05-04,"tools","better",47.7621299544794,1,1,0
2018-05-04,"tools","better",48.7788154018445,0,0,0
2018-05-04,"tools","better",48.0048905973244,0,0,0
2018-05-04,"tools","better",47.5634450093612,1,0,0
2018-05-04,"tools","better",47.1805101228911,0,0,0
2018-05-04,"tools","better",46.6218283066915,0,0,0
2018-05-04,"tools","better",47.4053815144024,1,0,1
